04:32:45:1679455965+01:00,128722,698
04:32:46:1679455966+01:00,128722,1026
04:32:46:1679455966+01:00,128722,1280
04:32:47:1679455967+01:00,128722,1826
04:32:47:1679455967+01:00,128722,2326
04:32:48:1679455968+01:00,128722,2964
04:32:48:1679455968+01:00,128722,3756
04:32:49:1679455969+01:00,128722,3886
04:32:49:1679455969+01:00,128722,3890
04:32:50:1679455970+01:00,128722,4599
04:32:50:1679455970+01:00,128722,4600
04:32:51:1679455971+01:00,128722,5318
04:32:51:1679455971+01:00,128722,6063
04:32:52:1679455972+01:00,128722,6222
04:32:52:1679455972+01:00,128722,6800
04:32:53:1679455973+01:00,128722,7540
04:32:53:1679455973+01:00,128722,8234
04:32:54:1679455974+01:00,128722,8285
04:32:54:1679455974+01:00,128722,9023
04:32:55:1679455975+01:00,128722,9761
04:32:55:1679455975+01:00,128722,9762
04:32:56:1679455976+01:00,128722,10500
04:32:56:1679455976+01:00,128722,11244
04:32:57:1679455977+01:00,128722,11346
04:32:57:1679455977+01:00,128722,11984
04:32:58:1679455978+01:00,128722,12728
04:32:58:1679455978+01:00,128722,13456
04:32:59:1679455979+01:00,128722,13458
04:32:59:1679455979+01:00,128722,14189
04:33:00:1679455980+01:00,128722,14920
04:33:00:1679455980+01:00,128722,14922
04:33:01:1679455981+01:00,128722,15642
04:33:01:1679455981+01:00,128722,15643
04:33:02:1679455982+01:00,128722,16364
04:33:02:1679455982+01:00,128722,16364
04:33:03:1679455983+01:00,128722,17099
04:33:03:1679455983+01:00,128722,17842
04:33:04:1679455984+01:00,128722,18100
04:33:04:1679455984+01:00,128722,18580
04:33:05:1679455985+01:00,128722,19318
04:33:05:1679455985+01:00,128722,20060
04:33:06:1679455986+01:00,128722,20061
04:33:06:1679455986+01:00,128722,20796
04:33:07:1679455987+01:00,128722,21534
04:33:07:1679455987+01:00,128722,21536
04:33:08:1679455988+01:00,128722,22273
04:33:08:1679455988+01:00,128722,23005
04:33:09:1679455989+01:00,128722,23258
04:33:09:1679455989+01:00,128722,23747
04:33:10:1679455990+01:00,128722,24484
04:33:10:1679455990+01:00,128722,25072
04:33:11:1679455991+01:00,128722,25212
04:33:11:1679455991+01:00,128722,25944
04:33:12:1679455992+01:00,128722,26669
04:33:12:1679455992+01:00,128722,26670
04:33:13:1679455993+01:00,128722,27393
04:33:13:1679455993+01:00,128722,28122
04:33:14:1679455994+01:00,128722,28168
04:33:14:1679455994+01:00,128722,28864
04:33:15:1679455995+01:00,128722,29602
04:33:15:1679455995+01:00,128722,29858
04:33:16:1679455996+01:00,128722,30341
04:33:16:1679455996+01:00,128722,31083
04:33:17:1679455997+01:00,128722,31631
04:33:17:1679455997+01:00,128722,31821
04:33:18:1679455998+01:00,128722,32556
04:33:18:1679455998+01:00,128722,33298
