12:47:28:1679399248+01:00,128722,746
12:47:29:1679399249+01:00,128722,859
12:47:29:1679399249+01:00,128722,859
12:47:30:1679399250+01:00,128722,859
12:47:30:1679399250+01:00,128722,860
12:47:31:1679399251+01:00,128722,861
12:47:31:1679399251+01:00,128722,861
12:47:32:1679399252+01:00,128722,862
12:47:32:1679399252+01:00,128722,862
12:47:33:1679399253+01:00,128722,863
12:47:33:1679399253+01:00,128722,946
12:47:34:1679399254+01:00,128722,1037
12:47:34:1679399254+01:00,128722,1127
12:47:35:1679399255+01:00,128722,1218
12:47:35:1679399255+01:00,128722,1308
12:47:36:1679399256+01:00,128722,1399
12:47:36:1679399256+01:00,128722,1490
12:47:37:1679399257+01:00,128722,1582
12:47:37:1679399257+01:00,128722,1673
12:47:38:1679399258+01:00,128722,1764
12:47:38:1679399258+01:00,128722,1854
12:47:39:1679399259+01:00,128722,1944
12:47:39:1679399259+01:00,128722,2035
12:47:40:1679399260+01:00,128722,2125
12:47:40:1679399260+01:00,128722,2215
12:47:41:1679399261+01:00,128722,2305
12:47:41:1679399261+01:00,128722,2395
12:47:42:1679399262+01:00,128722,2484
12:47:42:1679399262+01:00,128722,2575
12:47:43:1679399263+01:00,128722,2665
12:47:44:1679399264+01:00,128722,2756
12:47:44:1679399264+01:00,128722,2847
12:47:45:1679399265+01:00,128722,2938
12:47:45:1679399265+01:00,128722,3029
12:47:46:1679399266+01:00,128722,3120
12:47:46:1679399266+01:00,128722,3211
12:47:47:1679399267+01:00,128722,3302
12:47:47:1679399267+01:00,128722,3393
12:47:48:1679399268+01:00,128722,3484
12:47:48:1679399268+01:00,128722,3574
12:47:49:1679399269+01:00,128722,3663
12:47:49:1679399269+01:00,128722,3752
12:47:50:1679399270+01:00,128722,3842
12:47:50:1679399270+01:00,128722,3933
12:47:51:1679399271+01:00,128722,4023
12:47:51:1679399271+01:00,128722,4113
12:47:52:1679399272+01:00,128722,4203
12:47:52:1679399272+01:00,128722,4294
12:47:53:1679399273+01:00,128722,4384
12:47:53:1679399273+01:00,128722,4474
12:47:54:1679399274+01:00,128722,4564
12:47:54:1679399274+01:00,128722,4655
12:47:55:1679399275+01:00,128722,4745
12:47:55:1679399275+01:00,128722,4835
12:47:56:1679399276+01:00,128722,4924
12:47:56:1679399276+01:00,128722,5015
12:47:57:1679399277+01:00,128722,5104
12:47:57:1679399277+01:00,128722,5195
12:47:58:1679399278+01:00,128722,5285
12:47:58:1679399278+01:00,128722,5375
12:47:59:1679399279+01:00,128722,5466
12:47:59:1679399279+01:00,128722,5557
12:48:00:1679399280+01:00,128722,5647
12:48:00:1679399280+01:00,128722,5738
12:48:01:1679399281+01:00,128722,5828
12:48:01:1679399281+01:00,128722,5919
12:48:02:1679399282+01:00,128722,6009
12:48:02:1679399282+01:00,128722,6099
12:48:03:1679399283+01:00,128722,6189
12:48:03:1679399283+01:00,128722,6280
12:48:04:1679399284+01:00,128722,6370
12:48:04:1679399284+01:00,128722,6462
12:48:05:1679399285+01:00,128722,6553
12:48:05:1679399285+01:00,128722,6645
12:48:06:1679399286+01:00,128722,6737
12:48:06:1679399286+01:00,128722,6829
12:48:07:1679399287+01:00,128722,6921
12:48:07:1679399287+01:00,128722,7013
12:48:08:1679399288+01:00,128722,7105
12:48:08:1679399288+01:00,128722,7197
