baseline,language,taskset,execution,platform,seq_rand,nrow,time
JsonRust,Rust,false,Total,Parallel,Sequential,5000000,24487
BincodeRust,Rust,false,CPU,Single,Sequential,5000000,75783
BincodeRust,Rust,true,CPU,Single,Sequential,5000000,72216
BincodeRust,Rust,false,CPU,Parallel,Sequential,5000000,20627
BincodeRust,Rust,false,Total,Single,Sequential,5000000,110449
BincodeRust,Rust,true,Total,Single,Sequential,5000000,108924
BincodeRust,Rust,false,Total,Parallel,Sequential,5000000,20550
MessagePackRust,Rust,false,CPU,Single,Sequential,5000000,83295
MessagePackRust,Rust,true,CPU,Single,Sequential,5000000,78831
MessagePackRust,Rust,false,CPU,Parallel,Sequential,5000000,20348
MessagePackRust,Rust,false,Total,Single,Sequential,5000000,103823
MessagePackRust,Rust,true,Total,Single,Sequential,5000000,108522
MessagePackRust,Rust,false,Total,Parallel,Sequential,5000000,20796
BsonRust,Rust,false,CPU,Single,Sequential,5000000,287694
BsonRust,Rust,true,CPU,Single,Sequential,5000000,287947
BsonRust,Rust,false,CPU,Parallel,Sequential,5000000,21154
BsonRust,Rust,false,Total,Single,Sequential,5000000,317785
BsonRust,Rust,true,Total,Single,Sequential,5000000,338221
BsonRust,Rust,false,Total,Parallel,Sequential,5000000,23133
FlexBufRust,Rust,false,CPU,Single,Sequential,5000000,190893
FlexBufRust,Rust,true,CPU,Single,Sequential,5000000,190537
FlexBufRust,Rust,false,CPU,Parallel,Sequential,5000000,20855
FlexBufRust,Rust,false,Total,Single,Sequential,5000000,225972
FlexBufRust,Rust,true,Total,Single,Sequential,5000000,242735
FlexBufRust,Rust,false,Total,Parallel,Sequential,5000000,22499
DefaultJava,Java,false,CPU,Single,Sequential,5000000,260789
DefaultJava,Java,true,CPU,Single,Sequential,5000000,258473
DefaultJava,Java,false,CPU,Parallel,Sequential,5000000,39048
DefaultJava,Java,false,Total,Single,Sequential,5000000,295881
DefaultJava,Java,true,Total,Single,Sequential,5000000,292680
DefaultJava,Java,false,Total,Parallel,Sequential,5000000,50304
Json+GzipJava,Java,false,CPU,Single,Sequential,5000000,946433
Json+GzipJava,Java,true,CPU,Single,Sequential,5000000,925914
Json+GzipJava,Java,false,CPU,Parallel,Sequential,5000000,254482
Json+GzipJava,Java,false,Total,Single,Sequential,5000000,956321
Json+GzipJava,Java,true,Total,Single,Sequential,5000000,936876
Json+GzipJava,Java,false,Total,Parallel,Sequential,5000000,257235
BsonJava,Java,false,CPU,Single,Sequential,5000000,284317
BsonJava,Java,true,CPU,Single,Sequential,5000000,347571
BsonJava,Java,false,CPU,Parallel,Sequential,5000000,38966
BsonJava,Java,false,Total,Single,Sequential,5000000,322831
BsonJava,Java,true,Total,Single,Sequential,5000000,373137
BsonJava,Java,false,Total,Parallel,Sequential,5000000,54394
ProtoBufJava,Java,false,CPU,Single,Sequential,5000000,122013
ProtoBufJava,Java,true,CPU,Single,Sequential,5000000,120651
ProtoBufJava,Java,false,CPU,Parallel,Sequential,5000000,34566
ProtoBufJava,Java,false,Total,Single,Sequential,5000000,139675
ProtoBufJava,Java,true,Total,Single,Sequential,5000000,136182
ProtoBufJava,Java,false,Total,Parallel,Sequential,5000000,34277
