language,platform,taskset,nrow,time
Java,Single,true,10000000,98472
Java,Single,false,10000000,106933
Java,Parallel,false,10000000,26353
Java,Single,true,9000000,119136
Java,Single,false,9000000,93997
Java,Parallel,false,9000000,26158
Java,Single,true,8000000,108020
Java,Single,false,8000000,86457
Java,Parallel,false,8000000,24606
Java,Single,true,7000000,93636
Java,Single,false,7000000,76034
Java,Parallel,false,7000000,24062
Java,Single,true,6000000,64612
Java,Single,false,6000000,64886
Java,Parallel,false,6000000,23562
Java,Single,true,5000000,52307
Java,Single,false,5000000,55809
Java,Parallel,false,5000000,22004
Java,Single,true,4000000,41952
Java,Single,false,4000000,43641
Java,Parallel,false,4000000,21687
Java,Single,true,3000000,34051
Java,Single,false,3000000,35983
Java,Parallel,false,3000000,20039
Java,Single,true,2000000,23990
Java,Single,false,2000000,25728
Java,Parallel,false,2000000,18397
Java,Single,true,1000000,15151
Java,Single,false,1000000,15475
Java,Parallel,false,1000000,17800
Java,Single,true,10000000,100563
Java,Single,false,10000000,105894
Java,Parallel,false,10000000,26213
Java,Single,true,9000000,119452
Java,Single,false,9000000,95964
Java,Parallel,false,9000000,25808
Java,Single,true,8000000,82607
Java,Single,false,8000000,85242
Java,Parallel,false,8000000,25376
Java,Single,true,7000000,70508
Java,Single,false,7000000,76608
Java,Parallel,false,7000000,23650
Java,Single,true,6000000,61262
Java,Single,false,6000000,62544
Java,Parallel,false,6000000,23120
Java,Single,true,5000000,52039
Java,Single,false,5000000,55950
Java,Parallel,false,5000000,21190
Java,Single,true,4000000,42040
Java,Single,false,4000000,46513
Java,Parallel,false,4000000,21866
Java,Single,true,3000000,33279
Java,Single,false,3000000,35465
Java,Parallel,false,3000000,19642
Java,Single,true,2000000,24934
Java,Single,false,2000000,26203
Java,Parallel,false,2000000,19350
Java,Single,true,1000000,14624
Java,Single,false,1000000,15431
Java,Parallel,false,1000000,17386
Java,Single,true,10000000,103052
Java,Single,false,10000000,107623
Java,Parallel,false,10000000,28000
Java,Single,true,9000000,120758
Java,Single,false,9000000,98276
Java,Parallel,false,9000000,27206
Java,Single,true,8000000,105323
Java,Single,false,8000000,81634
Java,Parallel,false,8000000,25462
Java,Single,true,7000000,93104
Java,Single,false,7000000,76594
Java,Parallel,false,7000000,23934
Java,Single,true,6000000,80914
Java,Single,false,6000000,66360
Java,Parallel,false,6000000,22502
Java,Single,true,5000000,54013
Java,Single,false,5000000,55433
Java,Parallel,false,5000000,25040
Java,Single,true,4000000,44627
Java,Single,false,4000000,45996
Java,Parallel,false,4000000,21293
Java,Single,true,3000000,34765
Java,Single,false,3000000,35384
Java,Parallel,false,3000000,20234
Java,Single,true,2000000,24553
Java,Single,false,2000000,25642
Java,Parallel,false,2000000,19003
Java,Single,true,1000000,14855
Java,Single,false,1000000,15650
Java,Parallel,false,1000000,18778
Java,Single,true,10000000,103931
Java,Single,false,10000000,106758
Java,Parallel,false,10000000,29142
Java,Single,true,9000000,122002
Java,Single,false,9000000,97759
Java,Parallel,false,9000000,25692
Java,Single,true,8000000,82013
Java,Single,false,8000000,85202
Java,Parallel,false,8000000,25498
Java,Single,true,7000000,70761
Java,Single,false,7000000,75600
Java,Parallel,false,7000000,23336
Java,Single,true,6000000,61564
Java,Single,false,6000000,64159
Java,Parallel,false,6000000,23629
Java,Single,true,5000000,53513
Java,Single,false,5000000,55172
Java,Parallel,false,5000000,21198
Java,Single,true,4000000,43271
Java,Single,false,4000000,45824
Java,Parallel,false,4000000,20318
Java,Single,true,3000000,33516
Java,Single,false,3000000,35401
Java,Parallel,false,3000000,19502
Java,Single,true,2000000,24821
Java,Single,false,2000000,25271
Java,Parallel,false,2000000,18770
Java,Single,true,1000000,14964
Java,Single,false,1000000,15077
Java,Parallel,false,1000000,17488
Java,Single,true,10000000,101889
Java,Single,false,10000000,104732
Java,Parallel,false,10000000,27481
Java,Single,true,9000000,89613
Java,Single,false,9000000,96603
Java,Parallel,false,9000000,25235
Java,Single,true,8000000,83332
Java,Single,false,8000000,86196
Java,Parallel,false,8000000,24368
Java,Single,true,7000000,69891
Java,Single,false,7000000,76923
Java,Parallel,false,7000000,23277
Java,Single,true,6000000,61725
