baseline,language,taskset,execution,platform,seq_rand,nrow,time
DefaultJava,Java,false,Total,Parallel,Sequential,3000000,40826
DefaultJava,Java,false,Total,Single,Random,3000000,739531
DefaultJava,Java,true,Total,Single,Random,3000000,807298
DefaultJava,Java,false,Total,Parallel,Random,3000000,82569
DefaultJava,Java,false,IO,Single,Sequential,2000000,6582
DefaultJava,Java,true,IO,Single,Sequential,2000000,6479
DefaultJava,Java,false,IO,Parallel,Sequential,2000000,16781
DefaultJava,Java,false,IO,Single,Random,2000000,267233
DefaultJava,Java,true,IO,Single,Random,2000000,266072
DefaultJava,Java,false,IO,Parallel,Random,2000000,45607
DefaultJava,Java,false,Total,Single,Sequential,2000000,172922
DefaultJava,Java,true,Total,Single,Sequential,2000000,210830
DefaultJava,Java,false,Total,Parallel,Sequential,2000000,33633
DefaultJava,Java,false,Total,Single,Random,2000000,504666
DefaultJava,Java,true,Total,Single,Random,2000000,533729
DefaultJava,Java,false,Total,Parallel,Random,2000000,61389
DefaultJava,Java,false,IO,Single,Sequential,1000000,4223
DefaultJava,Java,true,IO,Single,Sequential,1000000,4502
DefaultJava,Java,false,IO,Parallel,Sequential,1000000,18267
DefaultJava,Java,false,IO,Single,Random,1000000,136994
DefaultJava,Java,true,IO,Single,Random,1000000,134418
DefaultJava,Java,false,IO,Parallel,Random,1000000,30694
DefaultJava,Java,false,Total,Single,Sequential,1000000,90404
DefaultJava,Java,true,Total,Single,Sequential,1000000,107612
DefaultJava,Java,false,Total,Parallel,Sequential,1000000,25316
DefaultJava,Java,false,Total,Single,Random,1000000,254650
DefaultJava,Java,true,Total,Single,Random,1000000,268493
DefaultJava,Java,false,Total,Parallel,Random,1000000,39756
Json+GzipJava,Java,false,IO,Single,Sequential,10000000,7760
Json+GzipJava,Java,true,IO,Single,Sequential,10000000,7624
Json+GzipJava,Java,false,IO,Parallel,Sequential,10000000,16714
Json+GzipJava,Java,false,IO,Single,Random,10000000,1183159
Json+GzipJava,Java,true,IO,Single,Random,10000000,1168686
Json+GzipJava,Java,false,IO,Parallel,Random,10000000,151023
Json+GzipJava,Java,false,Total,Single,Sequential,10000000,816956
Json+GzipJava,Java,true,Total,Single,Sequential,10000000,1000643
Json+GzipJava,Java,false,Total,Parallel,Sequential,10000000,98329
Json+GzipJava,Java,false,Total,Single,Random,10000000,2109515
Json+GzipJava,Java,true,Total,Single,Random,10000000,2315297
Json+GzipJava,Java,false,Total,Parallel,Random,10000000,223785
Json+GzipJava,Java,false,IO,Single,Sequential,9000000,7356
Json+GzipJava,Java,true,IO,Single,Sequential,9000000,6791
Json+GzipJava,Java,false,IO,Parallel,Sequential,9000000,16467
Json+GzipJava,Java,false,IO,Single,Random,9000000,1065466
Json+GzipJava,Java,true,IO,Single,Random,9000000,1052677
Json+GzipJava,Java,false,IO,Parallel,Random,9000000,134955
Json+GzipJava,Java,false,Total,Single,Sequential,9000000,714140
Json+GzipJava,Java,true,Total,Single,Sequential,9000000,909124
