baseline,language,taskset,execution,platform,seq_rand,nrow,time
BsonJava,Java,false,Total,Parallel,Sequential,1000000,22956
ProtoBufJava,Java,false,IO,Single,Sequential,5000000,22091
ProtoBufJava,Java,true,IO,Single,Sequential,5000000,27341
ProtoBufJava,Java,false,IO,Parallel,Sequential,5000000,37835
ProtoBufJava,Java,false,Total,Single,Sequential,5000000,58416
ProtoBufJava,Java,true,Total,Single,Sequential,5000000,116399
ProtoBufJava,Java,false,Total,Parallel,Sequential,5000000,38109
ProtoBufJava,Java,false,IO,Single,Sequential,4000000,18105
ProtoBufJava,Java,true,IO,Single,Sequential,4000000,18477
ProtoBufJava,Java,false,IO,Parallel,Sequential,4000000,34847
ProtoBufJava,Java,false,Total,Single,Sequential,4000000,54115
ProtoBufJava,Java,true,Total,Single,Sequential,4000000,99306
ProtoBufJava,Java,false,Total,Parallel,Sequential,4000000,32686
ProtoBufJava,Java,false,IO,Single,Sequential,3000000,13974
ProtoBufJava,Java,true,IO,Single,Sequential,3000000,14365
ProtoBufJava,Java,false,IO,Parallel,Sequential,3000000,26978
ProtoBufJava,Java,false,Total,Single,Sequential,3000000,40294
ProtoBufJava,Java,true,Total,Single,Sequential,3000000,74005
ProtoBufJava,Java,false,Total,Parallel,Sequential,3000000,28491
ProtoBufJava,Java,false,IO,Single,Sequential,2000000,9806
ProtoBufJava,Java,true,IO,Single,Sequential,2000000,10123
ProtoBufJava,Java,false,IO,Parallel,Sequential,2000000,23143
ProtoBufJava,Java,false,Total,Single,Sequential,2000000,30386
ProtoBufJava,Java,true,Total,Single,Sequential,2000000,48572
ProtoBufJava,Java,false,Total,Parallel,Sequential,2000000,23169
ProtoBufJava,Java,false,IO,Single,Sequential,1000000,5669
ProtoBufJava,Java,true,IO,Single,Sequential,1000000,6051
ProtoBufJava,Java,false,IO,Parallel,Sequential,1000000,19396
ProtoBufJava,Java,false,Total,Single,Sequential,1000000,18119
ProtoBufJava,Java,true,Total,Single,Sequential,1000000,22112
ProtoBufJava,Java,false,Total,Parallel,Sequential,1000000,17457
KryoJava,Java,false,IO,Single,Sequential,5000000,21616
KryoJava,Java,true,IO,Single,Sequential,5000000,26952
KryoJava,Java,false,IO,Parallel,Sequential,5000000,37108
KryoJava,Java,false,Total,Single,Sequential,5000000,82547
KryoJava,Java,true,Total,Single,Sequential,5000000,155399
KryoJava,Java,false,Total,Parallel,Sequential,5000000,38984
KryoJava,Java,false,IO,Single,Sequential,4000000,17459
KryoJava,Java,true,IO,Single,Sequential,4000000,17745
KryoJava,Java,false,IO,Parallel,Sequential,4000000,33410
KryoJava,Java,false,Total,Single,Sequential,4000000,68244
KryoJava,Java,true,Total,Single,Sequential,4000000,130970
KryoJava,Java,false,Total,Parallel,Sequential,4000000,33674
KryoJava,Java,false,IO,Single,Sequential,3000000,13482
KryoJava,Java,true,IO,Single,Sequential,3000000,13859
KryoJava,Java,false,IO,Parallel,Sequential,3000000,27597
KryoJava,Java,false,Total,Single,Sequential,3000000,52607
KryoJava,Java,true,Total,Single,Sequential,3000000,97981
KryoJava,Java,false,Total,Parallel,Sequential,3000000,27180
KryoJava,Java,false,IO,Single,Sequential,2000000,9368
KryoJava,Java,true,IO,Single,Sequential,2000000,9734
KryoJava,Java,false,IO,Parallel,Sequential,2000000,22981
KryoJava,Java,false,Total,Single,Sequential,2000000,38711
KryoJava,Java,true,Total,Single,Sequential,2000000,63359
KryoJava,Java,false,Total,Parallel,Sequential,2000000,22597
KryoJava,Java,false,IO,Single,Sequential,1000000,5441
KryoJava,Java,true,IO,Single,Sequential,1000000,5808
KryoJava,Java,false,IO,Parallel,Sequential,1000000,19391
KryoJava,Java,false,Total,Single,Sequential,1000000,23139
KryoJava,Java,true,Total,Single,Sequential,1000000,27065
KryoJava,Java,false,Total,Parallel,Sequential,1000000,16913
ByteBufferJava,Java,false,IO,Single,Sequential,5000000,31770
ByteBufferJava,Java,true,IO,Single,Sequential,5000000,30550
ByteBufferJava,Java,false,IO,Parallel,Sequential,5000000,40811
ByteBufferJava,Java,false,Total,Single,Sequential,5000000,63164
ByteBufferJava,Java,true,Total,Single,Sequential,5000000,149833
ByteBufferJava,Java,false,Total,Parallel,Sequential,5000000,43179
ByteBufferJava,Java,false,IO,Single,Sequential,4000000,20691
ByteBufferJava,Java,true,IO,Single,Sequential,4000000,25834
ByteBufferJava,Java,false,IO,Parallel,Sequential,4000000,36438
ByteBufferJava,Java,false,Total,Single,Sequential,4000000,53434
ByteBufferJava,Java,true,Total,Single,Sequential,4000000,121528
ByteBufferJava,Java,false,Total,Parallel,Sequential,4000000,37318
ByteBufferJava,Java,false,IO,Single,Sequential,3000000,15910
ByteBufferJava,Java,true,IO,Single,Sequential,3000000,16384
ByteBufferJava,Java,false,IO,Parallel,Sequential,3000000,31810
ByteBufferJava,Java,false,Total,Single,Sequential,3000000,42898
ByteBufferJava,Java,true,Total,Single,Sequential,3000000,92074
ByteBufferJava,Java,false,Total,Parallel,Sequential,3000000,31368
ByteBufferJava,Java,false,IO,Single,Sequential,2000000,11197
ByteBufferJava,Java,true,IO,Single,Sequential,2000000,11637
ByteBufferJava,Java,false,IO,Parallel,Sequential,2000000,25159
ByteBufferJava,Java,false,Total,Single,Sequential,2000000,31219
ByteBufferJava,Java,true,Total,Single,Sequential,2000000,62933
ByteBufferJava,Java,false,Total,Parallel,Sequential,2000000,25633
ByteBufferJava,Java,false,IO,Single,Sequential,1000000,6343
ByteBufferJava,Java,true,IO,Single,Sequential,1000000,6712
ByteBufferJava,Java,false,IO,Parallel,Sequential,1000000,20192
ByteBufferJava,Java,false,Total,Single,Sequential,1000000,20041
ByteBufferJava,Java,true,Total,Single,Sequential,1000000,34068
ByteBufferJava,Java,false,Total,Parallel,Sequential,1000000,19668
JsonJava,Java,false,IO,Single,Sequential,5000000,53968
JsonJava,Java,true,IO,Single,Sequential,5000000,54505
JsonJava,Java,false,IO,Parallel,Sequential,5000000,62889
JsonJava,Java,false,Total,Single,Sequential,5000000,293180
JsonJava,Java,true,Total,Single,Sequential,5000000,426189
JsonJava,Java,false,Total,Parallel,Sequential,5000000,70375
JsonJava,Java,false,IO,Single,Sequential,4000000,41510
JsonJava,Java,true,IO,Single,Sequential,4000000,41407
JsonJava,Java,false,IO,Parallel,Sequential,4000000,51906
JsonJava,Java,false,Total,Single,Sequential,4000000,233912
JsonJava,Java,true,Total,Single,Sequential,4000000,342501
JsonJava,Java,false,Total,Parallel,Sequential,4000000,58721
JsonJava,Java,false,IO,Single,Sequential,3000000,32404
JsonJava,Java,true,IO,Single,Sequential,3000000,32201
JsonJava,Java,false,IO,Parallel,Sequential,3000000,43694
JsonJava,Java,false,Total,Single,Sequential,3000000,190511
JsonJava,Java,true,Total,Single,Sequential,3000000,249255
JsonJava,Java,false,Total,Parallel,Sequential,3000000,47230
JsonJava,Java,false,IO,Single,Sequential,2000000,19267
JsonJava,Java,true,IO,Single,Sequential,2000000,23146
JsonJava,Java,false,IO,Parallel,Sequential,2000000,34282
JsonJava,Java,false,Total,Single,Sequential,2000000,134219
JsonJava,Java,true,Total,Single,Sequential,2000000,174326
JsonJava,Java,false,Total,Parallel,Sequential,2000000,35366
JsonJava,Java,false,IO,Single,Sequential,1000000,10515
JsonJava,Java,true,IO,Single,Sequential,1000000,10843
JsonJava,Java,false,IO,Parallel,Sequential,1000000,25065
JsonJava,Java,false,Total,Single,Sequential,1000000,70397
JsonJava,Java,true,Total,Single,Sequential,1000000,91786
JsonJava,Java,false,Total,Parallel,Sequential,1000000,24258
FlatBuffersJava,Java,false,IO,Single,Sequential,5000000,36967
FlatBuffersJava,Java,true,IO,Single,Sequential,5000000,36033
FlatBuffersJava,Java,false,IO,Parallel,Sequential,5000000,46681
FlatBuffersJava,Java,false,Total,Single,Sequential,5000000,37341
FlatBuffersJava,Java,true,Total,Single,Sequential,5000000,37604
FlatBuffersJava,Java,false,Total,Parallel,Sequential,5000000,42886
FlatBuffersJava,Java,false,IO,Single,Sequential,4000000,30983
FlatBuffersJava,Java,true,IO,Single,Sequential,4000000,30058
FlatBuffersJava,Java,false,IO,Parallel,Sequential,4000000,41126
FlatBuffersJava,Java,false,Total,Single,Sequential,4000000,31447
FlatBuffersJava,Java,true,Total,Single,Sequential,4000000,31510
FlatBuffersJava,Java,false,Total,Parallel,Sequential,4000000,36943
FlatBuffersJava,Java,false,IO,Single,Sequential,3000000,19551
FlatBuffersJava,Java,true,IO,Single,Sequential,3000000,24156
FlatBuffersJava,Java,false,IO,Parallel,Sequential,3000000,36444
FlatBuffersJava,Java,false,Total,Single,Sequential,3000000,19563
FlatBuffersJava,Java,true,Total,Single,Sequential,3000000,25709
FlatBuffersJava,Java,false,Total,Parallel,Sequential,3000000,31374
FlatBuffersJava,Java,false,IO,Single,Sequential,2000000,13394
FlatBuffersJava,Java,true,IO,Single,Sequential,2000000,13779
FlatBuffersJava,Java,false,IO,Parallel,Sequential,2000000,27806
FlatBuffersJava,Java,false,Total,Single,Sequential,2000000,13448
FlatBuffersJava,Java,true,Total,Single,Sequential,2000000,13818
FlatBuffersJava,Java,false,Total,Parallel,Sequential,2000000,21820
FlatBuffersJava,Java,false,IO,Single,Sequential,1000000,7289
FlatBuffersJava,Java,true,IO,Single,Sequential,1000000,7658
FlatBuffersJava,Java,false,IO,Parallel,Sequential,1000000,21467
FlatBuffersJava,Java,false,Total,Single,Sequential,1000000,7348
FlatBuffersJava,Java,true,Total,Single,Sequential,1000000,7706
FlatBuffersJava,Java,false,Total,Parallel,Sequential,1000000,16099
HandcodedCPP,CPP,false,IO,Single,Sequential,5000000,23547
HandcodedCPP,CPP,true,IO,Single,Sequential,5000000,23583
HandcodedCPP,CPP,false,IO,Parallel,Sequential,5000000,23107
HandcodedCPP,CPP,false,Total,Single,Sequential,5000000,71574
HandcodedCPP,CPP,true,Total,Single,Sequential,5000000,71196
HandcodedCPP,CPP,false,Total,Parallel,Sequential,5000000,36195
HandcodedCPP,CPP,false,IO,Single,Sequential,4000000,19323
HandcodedCPP,CPP,true,IO,Single,Sequential,4000000,19355
HandcodedCPP,CPP,false,IO,Parallel,Sequential,4000000,18916
HandcodedCPP,CPP,false,Total,Single,Sequential,4000000,45554
HandcodedCPP,CPP,true,Total,Single,Sequential,4000000,44953
HandcodedCPP,CPP,false,Total,Parallel,Sequential,4000000,34695
HandcodedCPP,CPP,false,IO,Single,Sequential,3000000,14992
HandcodedCPP,CPP,true,IO,Single,Sequential,3000000,15000
HandcodedCPP,CPP,false,IO,Parallel,Sequential,3000000,14940
HandcodedCPP,CPP,false,Total,Single,Sequential,3000000,34576
HandcodedCPP,CPP,true,Total,Single,Sequential,3000000,34031
HandcodedCPP,CPP,false,Total,Parallel,Sequential,3000000,34688
HandcodedCPP,CPP,false,IO,Single,Sequential,2000000,10714
HandcodedCPP,CPP,true,IO,Single,Sequential,2000000,10855
HandcodedCPP,CPP,false,IO,Parallel,Sequential,2000000,10989
HandcodedCPP,CPP,false,Total,Single,Sequential,2000000,29847
HandcodedCPP,CPP,true,Total,Single,Sequential,2000000,29786
HandcodedCPP,CPP,false,Total,Parallel,Sequential,2000000,32568
HandcodedCPP,CPP,false,IO,Single,Sequential,1000000,6337
HandcodedCPP,CPP,true,IO,Single,Sequential,1000000,6367
HandcodedCPP,CPP,false,IO,Parallel,Sequential,1000000,6915
HandcodedCPP,CPP,false,Total,Single,Sequential,1000000,15648
HandcodedCPP,CPP,true,Total,Single,Sequential,1000000,15639
HandcodedCPP,CPP,false,Total,Parallel,Sequential,1000000,32044
inPlaceCPP,CPP,false,IO,Single,Sequential,5000000,34877
inPlaceCPP,CPP,true,IO,Single,Sequential,5000000,34883
inPlaceCPP,CPP,false,IO,Parallel,Sequential,5000000,34003
inPlaceCPP,CPP,false,Total,Single,Sequential,5000000,35552
inPlaceCPP,CPP,true,Total,Single,Sequential,5000000,35472
inPlaceCPP,CPP,false,Total,Parallel,Sequential,5000000,38975
inPlaceCPP,CPP,false,IO,Single,Sequential,4000000,28621
inPlaceCPP,CPP,true,IO,Single,Sequential,4000000,28649
inPlaceCPP,CPP,false,IO,Parallel,Sequential,4000000,27636
inPlaceCPP,CPP,false,Total,Single,Sequential,4000000,29246
inPlaceCPP,CPP,true,Total,Single,Sequential,4000000,29288
inPlaceCPP,CPP,false,Total,Parallel,Sequential,4000000,36319
inPlaceCPP,CPP,false,IO,Single,Sequential,3000000,21749
inPlaceCPP,CPP,true,IO,Single,Sequential,3000000,21786
inPlaceCPP,CPP,false,IO,Parallel,Sequential,3000000,21138
inPlaceCPP,CPP,false,Total,Single,Sequential,3000000,22247
inPlaceCPP,CPP,true,Total,Single,Sequential,3000000,22276
inPlaceCPP,CPP,false,Total,Parallel,Sequential,3000000,34663
inPlaceCPP,CPP,false,IO,Single,Sequential,2000000,15336
inPlaceCPP,CPP,true,IO,Single,Sequential,2000000,15423
inPlaceCPP,CPP,false,IO,Parallel,Sequential,2000000,15161
inPlaceCPP,CPP,false,Total,Single,Sequential,2000000,15761
inPlaceCPP,CPP,true,Total,Single,Sequential,2000000,15763
inPlaceCPP,CPP,false,Total,Parallel,Sequential,2000000,36444
inPlaceCPP,CPP,false,IO,Single,Sequential,1000000,8872
inPlaceCPP,CPP,true,IO,Single,Sequential,1000000,8889
