baseline,language,taskset,execution,chunk_size,nrow,time
DefaultJava,Java,true,Total,1000000,15000000,4303970
DefaultJava,Java,true,IO,1000000,15000000,419906
Json+GzipJava,Java,false,Total,1000000,15000000,8993044
Json+GzipJava,Java,false,IO,1000000,15000000,99854
Json+GzipJava,Java,true,Total,1000000,15000000,8696732
Json+GzipJava,Java,true,IO,1000000,15000000,112615
BsonJava,Java,false,Total,1000000,15000000,2981547
BsonJava,Java,false,IO,1000000,15000000,404817
BsonJava,Java,true,Total,1000000,15000000,3015402
BsonJava,Java,true,IO,1000000,15000000,447720
ProtoBufJava,Java,false,Total,1000000,15000000,667922
ProtoBufJava,Java,false,IO,1000000,15000000,158657
ProtoBufJava,Java,true,Total,1000000,15000000,754151
ProtoBufJava,Java,true,IO,1000000,15000000,177927
KryoJava,Java,false,Total,1000000,15000000,895962
KryoJava,Java,false,IO,1000000,15000000,158894
KryoJava,Java,true,Total,1000000,15000000,987691
KryoJava,Java,true,IO,1000000,15000000,176755
ByteBufferJava,Java,false,Total,1000000,15000000,977958
ByteBufferJava,Java,false,IO,1000000,15000000,193793
ByteBufferJava,Java,true,Total,1000000,15000000,973236
ByteBufferJava,Java,true,IO,1000000,15000000,213003
JsonJava,Java,false,Total,1000000,15000000,5468394
JsonJava,Java,false,IO,1000000,15000000,340168
JsonJava,Java,true,Total,1000000,15000000,5600693
JsonJava,Java,true,IO,1000000,15000000,378099
FlatBuffersJava,Java,false,Total,1000000,15000000,466269
FlatBuffersJava,Java,false,IO,1000000,15000000,245632
FlatBuffersJava,Java,true,Total,1000000,15000000,462866
FlatBuffersJava,Java,true,IO,1000000,15000000,273165
BoostBinaryCPP,CPP,false,IO,1000000,15000000,202094
BoostBinaryCPP,CPP,false,Total,1000000,15000000,1304635
BoostBinaryCPP,CPP,true,Total,1000000,15000000,1311763
BoostBinaryCPP,CPP,true,IO,1000000,15000000,202164
DefaultJava,Java,false,Total,1000000,15000000,4332689
DefaultJava,Java,false,IO,1000000,15000000,386887
DefaultJava,Java,true,Total,1000000,15000000,4285444
DefaultJava,Java,true,IO,1000000,15000000,419185
Json+GzipJava,Java,false,Total,1000000,15000000,9129443
Json+GzipJava,Java,false,IO,1000000,15000000,100023
Json+GzipJava,Java,true,Total,1000000,15000000,8545443
Json+GzipJava,Java,true,IO,1000000,15000000,112646
BsonJava,Java,false,Total,1000000,15000000,2966376
BsonJava,Java,false,IO,1000000,15000000,405461
BsonJava,Java,true,Total,1000000,15000000,2885230
BsonJava,Java,true,IO,1000000,15000000,447285
ProtoBufJava,Java,false,Total,1000000,15000000,663695
ProtoBufJava,Java,false,IO,1000000,15000000,158905
ProtoBufJava,Java,true,Total,1000000,15000000,751053
ProtoBufJava,Java,true,IO,1000000,15000000,177279
KryoJava,Java,false,Total,1000000,15000000,897760
KryoJava,Java,false,IO,1000000,15000000,158613
KryoJava,Java,true,Total,1000000,15000000,976219
KryoJava,Java,true,IO,1000000,15000000,176775
ByteBufferJava,Java,false,Total,1000000,15000000,970070
ByteBufferJava,Java,false,IO,1000000,15000000,192461
ByteBufferJava,Java,true,Total,1000000,15000000,973613
ByteBufferJava,Java,true,IO,1000000,15000000,213039
JsonJava,Java,false,Total,1000000,15000000,5753999
JsonJava,Java,false,IO,1000000,15000000,340499
JsonJava,Java,true,Total,1000000,15000000,5397470
JsonJava,Java,true,IO,1000000,15000000,373193
FlatBuffersJava,Java,false,Total,1000000,15000000,423665
FlatBuffersJava,Java,false,IO,1000000,15000000,243771
FlatBuffersJava,Java,true,Total,1000000,15000000,455609
FlatBuffersJava,Java,true,IO,1000000,15000000,271716
