baseline,language,taskset,execution,platform,seq_rand,nrow,time
FlatBufCPP,CPP,True,Total,Single,Sequential,10000000,3.10
FlatBufCPP,CPP,True,CPU,Single,Sequential,10000000,1.13
FlatBufCPP,CPP,True,IO,Single,Sequential,10000000,1.96
FlatBufCPP,CPP,False,Total,Single,Sequential,10000000,3.07
FlatBufCPP,CPP,False,CPU,Single,Sequential,10000000,1.24
FlatBufCPP,CPP,False,IO,Single,Sequential,10000000,1.84
JsonRust,Rust,True,Total,Single,Sequential,10000000,5.38
JsonRust,Rust,True,CPU,Single,Sequential,10000000,1.37
JsonRust,Rust,True,IO,Single,Sequential,10000000,4.00
JsonRust,Rust,False,Total,Single,Sequential,10000000,4.00
JsonRust,Rust,False,CPU,Single,Sequential,10000000,1.45
JsonRust,Rust,False,IO,Single,Sequential,10000000,2.55
BincodeRust,Rust,True,Total,Single,Sequential,10000000,2.59
BincodeRust,Rust,True,CPU,Single,Sequential,10000000,0.23
BincodeRust,Rust,True,IO,Single,Sequential,10000000,2.36
BincodeRust,Rust,False,Total,Single,Sequential,10000000,1.61
BincodeRust,Rust,False,CPU,Single,Sequential,10000000,0.24
BincodeRust,Rust,False,IO,Single,Sequential,10000000,1.37
MessagePackRust,Rust,True,Total,Single,Sequential,10000000,2.32
MessagePackRust,Rust,True,CPU,Single,Sequential,10000000,0.44
MessagePackRust,Rust,True,IO,Single,Sequential,10000000,1.88
MessagePackRust,Rust,False,Total,Single,Sequential,10000000,1.53
MessagePackRust,Rust,False,CPU,Single,Sequential,10000000,0.53
MessagePackRust,Rust,False,IO,Single,Sequential,10000000,1.00
BsonRust,Rust,True,Total,Single,Sequential,10000000,13.81
BsonRust,Rust,True,CPU,Single,Sequential,10000000,10.53
BsonRust,Rust,True,IO,Single,Sequential,10000000,3.27
BsonRust,Rust,False,Total,Single,Sequential,10000000,12.24
BsonRust,Rust,False,CPU,Single,Sequential,10000000,10.59
BsonRust,Rust,False,IO,Single,Sequential,10000000,1.65
FlexBufRust,Rust,True,Total,Single,Sequential,10000000,8.68
FlexBufRust,Rust,True,CPU,Single,Sequential,10000000,5.24
FlexBufRust,Rust,True,IO,Single,Sequential,10000000,3.45
FlexBufRust,Rust,False,Total,Single,Sequential,10000000,7.23
FlexBufRust,Rust,False,CPU,Single,Sequential,10000000,5.27
FlexBufRust,Rust,False,IO,Single,Sequential,10000000,1.96
