10:27:13:1588933633+00:00,32116,221
10:27:14:1588933634+00:00,32116,221
10:27:15:1588933635+00:00,32116,285
10:27:16:1588933636+00:00,32116,360
10:27:17:1588933637+00:00,32116,361
10:27:18:1588933638+00:00,32116,362
10:27:19:1588933639+00:00,32116,364
10:27:20:1588933640+00:00,32116,364
10:27:21:1588933641+00:00,32116,364
10:27:22:1588933642+00:00,32116,364
10:27:23:1588933643+00:00,32116,364
10:27:24:1588933644+00:00,32116,364
10:27:25:1588933645+00:00,32116,365
10:27:26:1588933646+00:00,32116,364
10:27:27:1588933647+00:00,32116,365
10:27:28:1588933648+00:00,32116,365
10:27:29:1588933649+00:00,32116,365
10:27:30:1588933650+00:00,32116,365
10:27:31:1588933651+00:00,32116,365
10:27:32:1588933652+00:00,32116,366
10:27:33:1588933653+00:00,32116,366
10:27:34:1588933654+00:00,32116,366
10:27:35:1588933655+00:00,32116,366
10:27:36:1588933656+00:00,32116,365
10:27:37:1588933657+00:00,32116,365
10:27:38:1588933658+00:00,32116,365
10:27:39:1588933659+00:00,32116,365
10:27:40:1588933660+00:00,32116,365
10:27:41:1588933661+00:00,32116,366
10:27:42:1588933662+00:00,32116,366
10:27:43:1588933663+00:00,32116,367
10:27:44:1588933664+00:00,32116,366
10:27:45:1588933665+00:00,32116,366
10:27:46:1588933666+00:00,32116,367
10:27:47:1588933667+00:00,32116,367
10:27:48:1588933668+00:00,32116,367
10:27:49:1588933669+00:00,32116,367
10:27:50:1588933670+00:00,32116,367
10:27:51:1588933671+00:00,32116,367
10:27:52:1588933672+00:00,32116,367
10:27:53:1588933673+00:00,32116,368
10:27:54:1588933674+00:00,32116,367
10:27:55:1588933675+00:00,32116,367
10:27:56:1588933676+00:00,32116,368
10:27:57:1588933677+00:00,32116,368
10:27:58:1588933678+00:00,32116,368
10:27:59:1588933679+00:00,32116,368
10:28:00:1588933680+00:00,32116,368
10:28:01:1588933681+00:00,32116,368
10:28:02:1588933682+00:00,32116,369
10:28:03:1588933683+00:00,32116,369
10:28:04:1588933684+00:00,32116,368
10:28:05:1588933685+00:00,32116,368
10:28:06:1588933686+00:00,32116,368
10:28:07:1588933687+00:00,32116,369
10:28:08:1588933688+00:00,32116,369
10:28:09:1588933689+00:00,32116,369
10:28:10:1588933690+00:00,32116,369
10:28:11:1588933691+00:00,32116,368
10:28:12:1588933692+00:00,32116,369
10:28:13:1588933693+00:00,32116,369
10:28:14:1588933694+00:00,32116,369
10:28:15:1588933695+00:00,32116,370
10:28:16:1588933696+00:00,32116,370
10:28:17:1588933697+00:00,32116,370
10:28:18:1588933698+00:00,32116,370
10:28:19:1588933699+00:00,32116,370
10:28:20:1588933700+00:00,32116,370
10:28:21:1588933701+00:00,32116,370
10:28:22:1588933702+00:00,32116,370
10:28:23:1588933703+00:00,32116,370
10:28:24:1588933704+00:00,32116,370
10:28:25:1588933705+00:00,32116,370
10:28:26:1588933706+00:00,32116,370
10:28:27:1588933707+00:00,32116,370
10:28:28:1588933708+00:00,32116,370
10:28:29:1588933709+00:00,32116,371
10:28:30:1588933710+00:00,32116,371
10:28:31:1588933711+00:00,32116,370
10:28:32:1588933712+00:00,32116,370
10:28:33:1588933713+00:00,32116,370
10:28:34:1588933714+00:00,32116,370
10:28:35:1588933715+00:00,32116,371
10:28:36:1588933716+00:00,32116,371
10:28:37:1588933717+00:00,32116,371
10:28:38:1588933718+00:00,32116,372
10:28:39:1588933719+00:00,32116,371
10:28:40:1588933720+00:00,32116,372
10:28:41:1588933721+00:00,32116,372
10:28:42:1588933722+00:00,32116,372
10:28:43:1588933723+00:00,32116,373
10:28:44:1588933724+00:00,32116,372
10:28:45:1588933725+00:00,32116,372
10:28:46:1588933726+00:00,32116,372
10:28:47:1588933727+00:00,32116,372
10:28:48:1588933728+00:00,32116,372
10:28:49:1588933729+00:00,32116,372
10:28:50:1588933730+00:00,32116,373
10:28:51:1588933731+00:00,32116,373
10:28:52:1588933732+00:00,32116,373
10:28:53:1588933733+00:00,32116,373
10:28:54:1588933734+00:00,32116,373
10:28:55:1588933735+00:00,32116,373
10:28:56:1588933736+00:00,32116,373
10:28:57:1588933737+00:00,32116,373
10:28:58:1588933738+00:00,32116,373
10:28:59:1588933739+00:00,32116,373
10:29:00:1588933740+00:00,32116,374
10:29:01:1588933741+00:00,32116,374
10:29:02:1588933742+00:00,32116,374
10:29:03:1588933743+00:00,32116,375
10:29:04:1588933744+00:00,32116,375
10:29:05:1588933745+00:00,32116,374
10:29:06:1588933746+00:00,32116,375
10:29:07:1588933747+00:00,32116,375
10:29:08:1588933748+00:00,32116,375
10:29:09:1588933749+00:00,32116,376
10:29:10:1588933750+00:00,32116,375
10:29:11:1588933751+00:00,32116,375
10:29:12:1588933752+00:00,32116,375
