06:03:02:1589781782+00:00,32167,185
06:03:03:1589781783+00:00,32167,255
06:03:04:1589781784+00:00,32167,264
06:03:05:1589781785+00:00,32167,358
06:03:06:1589781786+00:00,32167,444
06:03:07:1589781787+00:00,32167,543
06:03:08:1589781788+00:00,32167,685
06:03:09:1589781789+00:00,32167,817
06:03:10:1589781790+00:00,32167,921
06:03:11:1589781791+00:00,32167,983
06:03:12:1589781792+00:00,32167,986
06:03:13:1589781793+00:00,32167,985
06:03:14:1589781794+00:00,32167,986
06:03:15:1589781795+00:00,32167,987
06:03:16:1589781796+00:00,32167,988
06:03:17:1589781797+00:00,32167,988
06:03:18:1589781798+00:00,32167,988
06:03:19:1589781799+00:00,32167,988
06:03:20:1589781800+00:00,32167,988
06:03:21:1589781801+00:00,32167,988
06:03:22:1589781802+00:00,32167,988
06:03:23:1589781803+00:00,32167,988
06:03:24:1589781804+00:00,32167,988
06:03:25:1589781805+00:00,32167,988
06:03:26:1589781806+00:00,32167,989
06:03:27:1589781807+00:00,32167,1043
06:03:28:1589781808+00:00,32167,1043
06:03:29:1589781809+00:00,32167,1043
06:03:30:1589781810+00:00,32167,1043
06:03:31:1589781811+00:00,32167,1043
06:03:32:1589781812+00:00,32167,1043
06:03:33:1589781813+00:00,32167,1043
06:03:34:1589781814+00:00,32167,1043
06:03:35:1589781815+00:00,32167,1043
06:03:36:1589781816+00:00,32167,1043
06:03:37:1589781817+00:00,32167,1043
06:03:38:1589781818+00:00,32167,1043
06:03:39:1589781819+00:00,32167,1043
06:03:40:1589781820+00:00,32167,1043
06:03:41:1589781821+00:00,32167,1043
06:03:42:1589781822+00:00,32167,1043
06:03:43:1589781823+00:00,32167,1043
06:03:44:1589781824+00:00,32167,1043
06:03:45:1589781825+00:00,32167,1043
06:03:46:1589781826+00:00,32167,1043
06:03:47:1589781827+00:00,32167,1043
06:03:48:1589781828+00:00,32167,1043
06:03:49:1589781829+00:00,32167,1043
06:03:50:1589781830+00:00,32167,1043
06:03:51:1589781831+00:00,32167,1043
06:03:52:1589781832+00:00,32167,1042
06:03:53:1589781833+00:00,32167,1043
06:03:54:1589781834+00:00,32167,1043
06:03:55:1589781835+00:00,32167,1043
06:03:56:1589781836+00:00,32167,1043
06:03:57:1589781837+00:00,32167,1043
06:03:58:1589781838+00:00,32167,1043
06:03:59:1589781839+00:00,32167,1043
06:04:00:1589781840+00:00,32167,1043
06:04:01:1589781841+00:00,32167,1043
06:04:02:1589781842+00:00,32167,1043
06:04:03:1589781843+00:00,32167,1048
06:04:04:1589781844+00:00,32167,1047
06:04:05:1589781845+00:00,32167,1048
06:04:06:1589781846+00:00,32167,1048
06:04:07:1589781847+00:00,32167,1048
06:04:08:1589781848+00:00,32167,1048
06:04:09:1589781849+00:00,32167,1047
06:04:10:1589781850+00:00,32167,1048
06:04:11:1589781851+00:00,32167,1048
06:04:12:1589781852+00:00,32167,1056
06:04:13:1589781853+00:00,32167,1056
06:04:14:1589781854+00:00,32167,1055
06:04:15:1589781855+00:00,32167,1056
06:04:16:1589781856+00:00,32167,1056
06:04:17:1589781857+00:00,32167,1055
06:04:18:1589781858+00:00,32167,1056
06:04:19:1589781859+00:00,32167,1056
06:04:20:1589781860+00:00,32167,1056
06:04:21:1589781861+00:00,32167,1081
06:04:22:1589781862+00:00,32167,1081
06:04:23:1589781863+00:00,32167,1081
06:04:24:1589781864+00:00,32167,1081
06:04:25:1589781865+00:00,32167,1081
06:04:26:1589781866+00:00,32167,1081
06:04:27:1589781867+00:00,32167,1081
06:04:28:1589781868+00:00,32167,1082
06:04:29:1589781869+00:00,32167,1081
06:04:30:1589781870+00:00,32167,1081
06:04:31:1589781871+00:00,32167,1081
06:04:32:1589781872+00:00,32167,1081
06:04:33:1589781873+00:00,32167,1081
06:04:34:1589781874+00:00,32167,1081
06:04:35:1589781875+00:00,32167,1081
06:04:36:1589781876+00:00,32167,1081
06:04:37:1589781877+00:00,32167,1081
06:04:38:1589781878+00:00,32167,1081
06:04:39:1589781879+00:00,32167,1081
06:04:40:1589781880+00:00,32167,1081
06:04:41:1589781881+00:00,32167,1081
06:04:42:1589781882+00:00,32167,1081
06:04:43:1589781883+00:00,32167,1081
06:04:45:1589781885+00:00,32167,1081
06:04:46:1589781886+00:00,32167,1081
06:04:47:1589781887+00:00,32167,1081
06:04:48:1589781888+00:00,32167,1081
06:04:49:1589781889+00:00,32167,1081
