rowdata,rustFLEXBUFFERSV,rustBSONV,rustMESSAGEPACKV,rustBINCODEV,rustJSONV,cppFLATBUFV,cppBSONV,cppBOOSTV,cppINPLACEV,cppPROTOBUFV,cppHANDCODEDV,javaFlatBufferV,javaByteBufferV,javaKryoV,javaProtoBufV,javaBsonV,javaJsonV,javaJsonGzipV,javaDefaultV
1,24.8031977983167,34.4183657958833,16.2065047653,17.4693785484556,37.0339799815833,27.9949444444444,50.5045555555555,21.275,29.4624444444444,18.2630555555556,19.2370555555556,16.4460389360167,13.7090367823778,11.4876402532389,12.0925114667667,31.1644865995556,33.9190590771944,10.61406120665,29.1907091644667
2,42.4574245450611,99.9969573151889,16.4762268610889,18.8432039412944,74.8040218064,28.8153888888889,126.267388888889,22.7744444444444,30.6098888888889,19.4257222222222,20.4412777777778,17.5378117184889,15.1788122836333,12.7513097749056,13.1410818299056,91.6310275501944,71.7697980209,13.7706975633556,78.7179701651278
3,150.297159940189,373.77266816,18.1514708999778,20.2157947789111,223.980721637533,30.3008333333333,362.802777777778,24.6006666666667,31.5131666666667,20.5517777777778,21.5451111111111,18.5528100049278,40.5894947606667,14.3500031629167,14.4916718396,232.806096951567,227.227951410228,17.1419727356722,209.137273097444
4,408.0001914856,1234.57136534328,30.0433018198056,87.3154612195333,522.924141644461,50.9486111111111,740.766666666667,25.7711666666667,32.9732777777778,30.3078333333333,21.8625555555556,19.4499448246389,234.203309190411,119.098158629906,103.125976262556,451.335804343989,504.740299136211,82.0452075018167,415.459680355794
5,886.098389155711,-0.0166666666666667,292.057891210467,453.36357477445,1035.22842283346,209.14,-0.0166666666666667,126.685055555556,34.6016666666667,245.831111111111,102.362,19.8474361964056,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667
