rowdata,rustFLEXBUFFERSV,rustBSONV,rustMESSAGEPACKV,rustBINCODEV,rustJSONV,cppFLATBUFV,cppBSONV,cppBOOSTV,cppINPLACEV,cppPROTOBUFV,cppHANDCODEDV,javaFlatBufferV,javaByteBufferV,javaKryoV,javaProtoBufV,javaBsonV,javaJsonV,javaJsonGzipV,javaDefaultV
1,64.0368800030001,183.102047595333,45.743837943,39.0421157953333,79.7370005496666,10.33,286.656666666667,52.2533333333334,1.32999999999993,19.6566666666666,11.3033333333334,21.6247789026666,116.893348452,97.0550705993333,96.9619766026667,262.908368813,183.4565744,362.320410211333,375.191252874333
2,134.496868660667,386.531007598667,81.9619072926666,78.1518334543333,151.231183179333,18.6033333333335,576.003333333333,100.913333333333,2.38000000000003,40.5200000000001,25.5966666666667,43.9655230383333,221.782278977333,182.199711540333,187.663362423333,478.717521788,407.607479978667,661.454474766,724.003321577333
3,221.678711781,656.046244686,121.183867315333,110.122104105,265.492579596334,27.2033333333332,904.733333333335,146.416666666667,3.44666666666656,59.1233333333333,35.9933333333333,67.74789691,331.439590680333,277.640872430333,300.675816743,781.128264869,774.524828967,1042.67107938,1183.44771011933
4,353.138747123,1029.601073731,158.91600665,161.977950859333,404.715795546335,38.25,1238.53333333333,191.253333333333,4.48666666666675,77.0699999999999,47.46,84.9151751623333,479.773185756667,380.854005179333,400.384737379333,1076.89567567167,1188.283999008,1458.88848596933,1684.333499734
5,500.929670333666,NaN,241.278322928999,270.523621898665,551.958166896002,53,NaN,255.836666666667,5.49666666666659,118.000000000001,59.5399999999997,79.1982018600001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
