rowdata,rustFLEXBUFFERSV,rustBSONV,rustMESSAGEPACKV,rustBINCODEV,rustJSONV,cppFLATBUFV,cppBSONV,cppBOOSTV,cppINPLACEV,cppPROTOBUFV,cppHANDCODEDV,javaFlatBufferV,javaByteBufferV,javaKryoV,javaProtoBufV,javaBsonV,javaJsonV,javaJsonGzipV,javaDefaultV
1,24.92658908785,34.8283904519222,16.3465043776056,17.8283860362778,34.23848218915,27.8397777777778,49.5906111111111,20.9579444444444,29.6955555555556,18.1842222222222,19.3493333333333,17.0536364874444,15.0777616461944,12.5326032373833,13.3219386859722,33.9948696034944,34.8433296120611,13.9855240774111,33.0171547507111
2,42.1105839992167,100.961895240489,17.07355379745,19.3108894740556,75.0711706846,28.7452777777778,128.1125,22.8693888888889,30.1771666666667,19.3558333333333,20.2482777777778,17.9240097573889,18.1081815794167,14.9681108792333,15.63754198575,94.1077393449944,71.1554489316056,19.729658027,82.5422163366056
3,146.258562239067,323.2243689063,18.5876452118889,20.6064491912333,226.52897807935,29.8206666666667,362.358888888889,23.9726666666667,31.4211666666667,19.8907222222222,20.8074444444444,19.3857012098278,41.2078814601889,17.5793627227056,18.4471998658222,231.196479867667,220.535080220989,27.1632497605667,213.67304253405
4,411.421003698406,972.419507779411,30.0268844081667,87.4162669339778,516.288367248639,51.3360555555556,746.522777777778,25.4186666666667,32.6218333333333,30.2213333333333,21.3626111111111,20.4913353264778,221.5490766308,114.942478939956,101.651335681839,451.002897035717,504.471776211111,86.7012980089667,423.289572267161
5,893.470349294456,-0.0166666666666667,308.415892170344,455.379298312089,1019.56339578232,208.602777777778,-0.0166666666666667,125.517388888889,34.0042777777778,246.172777777778,100.710444444444,20.8394298275833,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667,-0.0166666666666667
