18:32:45:1595961165+00:00,32116,232
18:32:46:1595961166+00:00,32116,235
18:32:47:1595961167+00:00,32116,238
18:32:48:1595961168+00:00,32116,239
18:32:49:1595961169+00:00,32116,239
18:32:50:1595961170+00:00,32116,272
18:32:51:1595961171+00:00,32116,467
18:32:52:1595961172+00:00,32116,379
18:32:53:1595961173+00:00,32116,442
18:32:54:1595961174+00:00,32116,505
18:32:55:1595961175+00:00,32116,572
18:32:56:1595961176+00:00,32116,633
18:32:57:1595961177+00:00,32116,689
18:32:58:1595961178+00:00,32116,738
18:32:59:1595961179+00:00,32116,800
18:33:00:1595961180+00:00,32116,860
18:33:01:1595961181+00:00,32116,902
18:33:02:1595961182+00:00,32116,961
18:33:03:1595961183+00:00,32116,1024
18:33:04:1595961184+00:00,32116,1058
18:33:06:1595961186+00:00,32116,1114
18:33:07:1595961187+00:00,32116,1175
18:33:08:1595961188+00:00,32116,1229
18:33:09:1595961189+00:00,32116,1292
18:33:10:1595961190+00:00,32116,1350
18:33:11:1595961191+00:00,32116,1407
18:33:12:1595961192+00:00,32116,1468
18:33:13:1595961193+00:00,32116,1519
18:33:14:1595961194+00:00,32116,1571
18:33:15:1595961195+00:00,32116,1627
18:33:16:1595961196+00:00,32116,1688
18:33:17:1595961197+00:00,32116,1742
18:33:18:1595961198+00:00,32116,1796
18:33:19:1595961199+00:00,32116,1858
18:33:20:1595961200+00:00,32116,1898
18:33:21:1595961201+00:00,32116,1959
18:33:22:1595961202+00:00,32116,2016
18:33:23:1595961203+00:00,32116,2077
18:33:24:1595961204+00:00,32116,2128
18:33:25:1595961205+00:00,32116,2183
18:33:26:1595961206+00:00,32116,2244
18:33:27:1595961207+00:00,32116,2302
18:33:28:1595961208+00:00,32116,2355
18:33:29:1595961209+00:00,32116,2410
18:33:30:1595961210+00:00,32116,2464
18:33:31:1595961211+00:00,32116,2521
18:33:32:1595961212+00:00,32116,2584
18:33:33:1595961213+00:00,32116,2637
18:33:34:1595961214+00:00,32116,2700
18:33:35:1595961215+00:00,32116,2759
18:33:36:1595961216+00:00,32116,2820
18:33:37:1595961217+00:00,32116,2878
18:33:38:1595961218+00:00,32116,2932
18:33:39:1595961219+00:00,32116,2999
18:33:40:1595961220+00:00,32116,3061
18:33:41:1595961221+00:00,32116,3119
18:33:42:1595961222+00:00,32116,3173
18:33:43:1595961223+00:00,32116,3231
18:33:44:1595961224+00:00,32116,3296
18:33:45:1595961225+00:00,32116,3352
18:33:46:1595961226+00:00,32116,3404
18:33:47:1595961227+00:00,32116,3469
18:33:48:1595961228+00:00,32116,3508
18:33:49:1595961229+00:00,32116,3562
18:33:50:1595961230+00:00,32116,3618
18:33:51:1595961231+00:00,32116,3672
