language,platform,taskset,nrow,time
Rust,Single,false,4000000,35570
Rust,Parallel,false,4000000,4544
Rust,Single,true,3000000,26568
Rust,Single,false,3000000,27337
Rust,Parallel,false,3000000,4150
Rust,Single,true,2000000,18123
Rust,Single,false,2000000,18171
Rust,Parallel,false,2000000,3769
Rust,Single,true,1000000,9872
Rust,Single,false,1000000,9874
Rust,Parallel,false,1000000,3243
Rust,Single,true,10000000,84432
Rust,Single,false,10000000,84405
Rust,Parallel,false,10000000,8106
Rust,Single,true,9000000,124962
Rust,Single,false,9000000,75865
Rust,Parallel,false,9000000,6731
Rust,Single,true,8000000,83280
Rust,Single,false,8000000,67462
Rust,Parallel,false,8000000,6281
Rust,Single,true,7000000,59161
Rust,Single,false,7000000,59137
Rust,Parallel,false,7000000,5831
Rust,Single,true,6000000,51149
Rust,Single,false,6000000,50601
Rust,Parallel,false,6000000,5434
Rust,Single,true,5000000,42810
Rust,Single,false,5000000,42871
Rust,Parallel,false,5000000,5002
Rust,Single,true,4000000,34700
Rust,Single,false,4000000,34440
Rust,Parallel,false,4000000,4579
Rust,Single,true,3000000,26350
Rust,Single,false,3000000,27239
Rust,Parallel,false,3000000,4162
Rust,Single,true,2000000,18041
Rust,Single,false,2000000,18105
Rust,Parallel,false,2000000,3692
Rust,Single,true,1000000,9795
Rust,Single,false,1000000,9789
Rust,Parallel,false,1000000,3286
Rust,Single,true,10000000,84210
Rust,Single,false,10000000,83404
Rust,Parallel,false,10000000,7143
Rust,Single,true,9000000,75701
Rust,Single,false,9000000,75428
Rust,Parallel,false,9000000,6738
Rust,Single,true,8000000,67673
Rust,Single,false,8000000,67300
Rust,Parallel,false,8000000,6225
Rust,Single,true,7000000,59158
Rust,Single,false,7000000,60201
Rust,Parallel,false,7000000,5896
Rust,Single,true,6000000,50897
Rust,Single,false,6000000,51739
Rust,Parallel,false,6000000,5363
Rust,Single,true,5000000,42669
Rust,Single,false,5000000,42367
Rust,Parallel,false,5000000,4953
Rust,Single,true,4000000,34387
Rust,Single,false,4000000,34621
Rust,Parallel,false,4000000,4542
Rust,Single,true,3000000,26201
Rust,Single,false,3000000,26204
Rust,Parallel,false,3000000,4157
Rust,Single,true,2000000,18013
Rust,Single,false,2000000,17970
Rust,Parallel,false,2000000,3641
Rust,Single,true,1000000,9802
Rust,Single,false,1000000,9835
Rust,Parallel,false,1000000,3267
Rust,Single,true,10000000,83782
Rust,Single,false,10000000,83698
Rust,Parallel,false,10000000,7135
Rust,Single,true,9000000,75968
Rust,Single,false,9000000,75441
Rust,Parallel,false,9000000,6729
Rust,Single,true,8000000,67134
Rust,Single,false,8000000,67336
Rust,Parallel,false,8000000,6285
Rust,Single,true,7000000,59255
Rust,Single,false,7000000,59970
Rust,Parallel,false,7000000,5845
Rust,Single,true,6000000,50925
Rust,Single,false,6000000,50925
Rust,Parallel,false,6000000,5502
Rust,Single,true,5000000,42803
Rust,Single,false,5000000,42647
Rust,Parallel,false,5000000,4984
Rust,Single,true,4000000,34427
Rust,Single,false,4000000,34330
Rust,Parallel,false,4000000,4533
Rust,Single,true,3000000,26190
Rust,Single,false,3000000,26391
Rust,Parallel,false,3000000,4196
Rust,Single,true,2000000,18028
Rust,Single,false,2000000,17997
Rust,Parallel,false,2000000,3763
Rust,Single,true,1000000,9797
Rust,Single,false,1000000,9832
Rust,Parallel,false,1000000,3295
Rust,Single,true,10000000,83860
Rust,Single,false,10000000,83950
Rust,Parallel,false,10000000,7135
Rust,Single,true,9000000,79115
Rust,Single,false,9000000,75883
Rust,Parallel,false,9000000,6682
Rust,Single,true,8000000,67072
Rust,Single,false,8000000,67088
Rust,Parallel,false,8000000,6254
Rust,Single,true,7000000,59343
Rust,Single,false,7000000,58754
Rust,Parallel,false,7000000,5927
Rust,Single,true,6000000,50816
Rust,Single,false,6000000,51853
Rust,Parallel,false,6000000,5483
Rust,Single,true,5000000,42858
Rust,Single,false,5000000,42731
Rust,Parallel,false,5000000,4954
Rust,Single,true,4000000,34426
Rust,Single,false,4000000,34526
Rust,Parallel,false,4000000,4522
Rust,Single,true,3000000,26290
Rust,Single,false,3000000,26213
Rust,Parallel,false,3000000,4089
Rust,Single,true,2000000,17989
Rust,Single,false,2000000,17919
Rust,Parallel,false,2000000,3750
Rust,Single,true,1000000,9808
Rust,Single,false,1000000,9817
Rust,Parallel,false,1000000,3280
Rust,Single,true,10000000,84554
Rust,Single,false,10000000,83972
Rust,Parallel,false,10000000,7026
Rust,Single,true,9000000,75531
Rust,Single,false,9000000,76299
Rust,Parallel,false,9000000,6737
Rust,Single,true,8000000,67384
Rust,Single,false,8000000,67541
Rust,Parallel,false,8000000,6370
Rust,Single,true,7000000,59559
Rust,Single,false,7000000,59004
Rust,Parallel,false,7000000,5856
Rust,Single,true,6000000,51023
Rust,Single,false,6000000,50871
Rust,Parallel,false,6000000,5405
Rust,Single,true,5000000,42718
Rust,Single,false,5000000,42851
Rust,Parallel,false,5000000,5073
Rust,Single,true,4000000,34612
Rust,Single,false,4000000,34600
Rust,Parallel,false,4000000,4698
Rust,Single,true,3000000,26224
Rust,Single,false,3000000,26253
Rust,Parallel,false,3000000,4161
Rust,Single,true,2000000,18043
Rust,Single,false,2000000,18069
Rust,Parallel,false,2000000,3725
Rust,Single,true,1000000,9915
Rust,Single,false,1000000,9805
Rust,Parallel,false,1000000,3297
