size,Java Default,Java Json+Gzip,Java Bson,Java ProtoBuf,Java Kryo,Java Byte Buffer,Java FlatBuffers,C++ HandCoded,C++ ProtoBuf,C++ inPlace,C++ Boost,C++ Bson,C++ FlatBuffers
1e+06,375.191252874333,362.320410211333,262.908368813,96.9619766026667,97.0550705993333,116.893348452,21.6247789026666,11.3033333333334,19.6566666666666,1.32999999999993,52.2533333333334,286.656666666667,10.33
2e+06,724.003321577333,661.454474766,478.717521788,187.663362423333,182.199711540333,221.782278977333,43.9655230383333,25.5966666666667,40.5200000000001,2.38000000000003,100.913333333333,576.003333333333,18.6033333333335
3e+06,1183.44771011933,1042.67107938,781.128264869,300.675816743,277.640872430333,331.439590680333,67.74789691,35.9933333333333,59.1233333333333,3.44666666666656,146.416666666667,904.733333333335,27.2033333333332
4e+06,1684.333499734,1458.88848596933,1076.89567567167,400.384737379333,380.854005179333,479.773185756667,84.9151751623333,47.46,77.0699999999999,4.48666666666675,191.253333333333,1238.53333333333,38.25
5e+06,NaN,NaN,NaN,NaN,NaN,NaN,79.1982018600001,59.5399999999997,118.000000000001,5.49666666666659,255.836666666667,NaN,53
